nick,civ,week_start,wins,losses,games,winrate
sundar7238,Mongols,2024-12-30,0,1,1,0.00
sundar7238,Mongols,2025-02-17,0,2,2,0.00
sundar7238,Mongols,2025-03-03,0,1,1,0.00
sundar7238,Mongols,2025-05-12,0,1,1,0.00
sundar7238,Mongols,2025-06-16,0,1,1,0.00
sundar7238,Mongols,2025-10-06,0,1,1,0.00
sundar7238,Mongols,2025-11-24,1,0,1,1.00
sundar7238,Mongols,2026-01-19,1,0,1,1.00
sundar7238,Mongols,2026-01-26,0,1,1,0.00
sundar7238,Mongols,2026-02-09,0,1,1,0.00
sundar7238,Persians,2024-03-11,1,0,1,1.00
sundar7238,Persians,2024-05-06,1,1,2,0.50
sundar7238,Persians,2024-06-03,1,0,1,1.00
sundar7238,Persians,2024-08-05,1,1,2,0.50
sundar7238,Persians,2024-10-07,1,0,1,1.00
sundar7238,Persians,2024-10-28,0,1,1,0.00
sundar7238,Persians,2024-12-23,1,0,1,1.00
sundar7238,Persians,2025-01-27,0,2,2,0.00
sundar7238,Persians,2025-03-17,0,1,1,0.00
sundar7238,Persians,2025-07-07,0,1,1,0.00
sundar7238,Persians,2025-07-21,2,0,2,1.00
sundar7238,Persians,2025-08-11,1,0,1,1.00
sundar7238,Persians,2025-09-29,1,0,1,1.00
sundar7238,Persians,2025-11-10,1,0,1,1.00
sundar7238,Persians,2025-12-15,0,2,2,0.00
sundar7238,Persians,2025-12-22,1,0,1,1.00
sundar7238,Persians,2025-12-29,0,1,1,0.00
sundar7238,Persians,2026-01-19,0,1,1,0.00
sundar7238,Poles,2024-11-11,1,0,1,1.00
sundar7238,Poles,2024-12-23,1,0,1,1.00
sundar7238,Poles,2024-12-30,0,1,1,0.00
sundar7238,Poles,2025-03-24,1,0,1,1.00
sundar7238,Poles,2025-06-30,3,0,3,1.00
sundar7238,Poles,2025-08-18,0,1,1,0.00
sundar7238,Poles,2025-09-01,1,0,1,1.00
sundar7238,Poles,2025-10-06,1,0,1,1.00
sundar7238,Poles,2025-11-10,0,1,1,0.00
sundar7238,Poles,2025-12-29,0,1,1,0.00
sundar7238,Poles,2026-01-12,1,0,1,1.00
sundar7238,Poles,2026-01-19,1,0,1,1.00
sundar7238,Portuguese,2024-03-11,1,1,2,0.50
sundar7238,Portuguese,2024-06-10,0,2,2,0.00
sundar7238,Portuguese,2024-06-24,0,2,2,0.00
sundar7238,Portuguese,2024-07-08,1,1,2,0.50
sundar7238,Portuguese,2024-08-26,1,0,1,1.00
sundar7238,Portuguese,2024-10-07,1,1,2,0.50
sundar7238,Portuguese,2024-10-21,2,1,3,0.67
sundar7238,Portuguese,2024-12-02,1,0,1,1.00
sundar7238,Portuguese,2024-12-09,1,1,2,0.50
sundar7238,Portuguese,2025-01-27,0,1,1,0.00
sundar7238,Portuguese,2025-03-24,1,0,1,1.00
sundar7238,Portuguese,2025-05-12,0,1,1,0.00
sundar7238,Portuguese,2025-09-08,0,1,1,0.00
sundar7238,Portuguese,2025-10-06,0,1,1,0.00
sundar7238,Portuguese,2025-10-20,0,1,1,0.00
sundar7238,Portuguese,2025-10-27,1,0,1,1.00
sundar7238,Portuguese,2025-11-24,0,1,1,0.00
sundar7238,Portuguese,2026-01-12,1,0,1,1.00
sundar7238,Saracens,2024-02-26,1,1,2,0.50
sundar7238,Saracens,2024-03-25,1,0,1,1.00
sundar7238,Saracens,2024-04-22,0,1,1,0.00
sundar7238,Saracens,2024-06-24,0,1,1,0.00
sundar7238,Saracens,2024-10-14,1,0,1,1.00
sundar7238,Saracens,2024-12-09,1,0,1,1.00
sundar7238,Saracens,2025-01-27,0,1,1,0.00
sundar7238,Saracens,2025-08-18,0,1,1,0.00
sundar7238,Saracens,2025-09-01,1,0,1,1.00
sundar7238,Saracens,2025-09-08,0,1,1,0.00
sundar7238,Saracens,2025-09-15,1,0,1,1.00
sundar7238,Saracens,2025-09-29,0,1,1,0.00
sundar7238,Saracens,2025-10-20,1,0,1,1.00
sundar7238,Saracens,2025-11-17,1,0,1,1.00
sundar7238,Sicilians,2024-02-26,1,1,2,0.50
sundar7238,Sicilians,2024-03-11,1,0,1,1.00
sundar7238,Sicilians,2024-04-15,1,0,1,1.00
sundar7238,Sicilians,2024-08-26,0,1,1,0.00
sundar7238,Sicilians,2024-11-25,1,0,1,1.00
sundar7238,Sicilians,2025-01-20,1,0,1,1.00
sundar7238,Sicilians,2025-02-03,1,0,1,1.00
sundar7238,Sicilians,2025-02-17,0,2,2,0.00
sundar7238,Sicilians,2025-03-17,0,2,2,0.00
sundar7238,Sicilians,2025-04-21,1,0,1,1.00
sundar7238,Sicilians,2025-07-07,0,1,1,0.00
sundar7238,Sicilians,2025-08-11,1,0,1,1.00
sundar7238,Sicilians,2025-10-20,0,1,1,0.00
sundar7238,Sicilians,2025-11-17,1,0,1,1.00
sundar7238,Sicilians,2025-11-24,0,1,1,0.00
sundar7238,Sicilians,2025-12-01,1,0,1,1.00
sundar7238,Sicilians,2026-01-19,1,0,1,1.00
sundar7238,Slavs,2024-01-29,0,1,1,0.00
sundar7238,Slavs,2024-02-26,1,0,1,1.00
sundar7238,Slavs,2024-03-04,1,0,1,1.00
sundar7238,Slavs,2024-03-11,1,0,1,1.00
sundar7238,Slavs,2024-04-08,0,1,1,0.00
sundar7238,Slavs,2024-08-26,4,0,4,1.00
sundar7238,Slavs,2024-11-11,1,0,1,1.00
sundar7238,Slavs,2024-11-18,0,1,1,0.00
sundar7238,Slavs,2025-01-27,1,0,1,1.00
sundar7238,Slavs,2025-03-03,1,0,1,1.00
sundar7238,Slavs,2025-03-24,0,1,1,0.00
sundar7238,Slavs,2025-04-21,1,0,1,1.00
sundar7238,Slavs,2025-05-12,0,1,1,0.00
sundar7238,Slavs,2025-07-21,1,0,1,1.00
sundar7238,Slavs,2025-09-01,1,0,1,1.00
sundar7238,Slavs,2025-09-08,0,1,1,0.00
sundar7238,Slavs,2025-09-15,0,1,1,0.00
sundar7238,Slavs,2025-10-13,1,0,1,1.00
sundar7238,Slavs,2025-11-03,1,0,1,1.00
sundar7238,Slavs,2025-11-17,0,2,2,0.00
sundar7238,Slavs,2025-12-29,0,1,1,0.00
sundar7238,Slavs,2026-01-19,1,0,1,1.00
sundar7238,Slavs,2026-02-02,0,1,1,0.00
sundar7238,Slavs,2026-02-16,0,1,1,0.00
sundar7238,Spanish,2024-01-22,1,0,1,1.00
sundar7238,Spanish,2024-04-15,1,1,2,0.50
sundar7238,Spanish,2024-04-29,0,1,1,0.00
sundar7238,Spanish,2024-07-01,0,1,1,0.00
sundar7238,Spanish,2024-07-08,0,2,2,0.00
sundar7238,Spanish,2024-08-26,2,1,3,0.67
sundar7238,Spanish,2024-10-07,1,0,1,1.00
sundar7238,Spanish,2024-11-11,1,0,1,1.00
sundar7238,Spanish,2024-11-18,0,1,1,0.00
sundar7238,Spanish,2024-12-02,0,1,1,0.00
sundar7238,Spanish,2025-02-03,0,1,1,0.00
sundar7238,Spanish,2025-02-17,1,0,1,1.00
sundar7238,Spanish,2025-03-03,0,1,1,0.00
sundar7238,Spanish,2025-04-21,0,1,1,0.00
sundar7238,Spanish,2025-06-30,1,0,1,1.00
sundar7238,Spanish,2025-07-14,1,0,1,1.00
sundar7238,Spanish,2025-10-20,0,1,1,0.00
sundar7238,Spanish,2025-12-29,2,0,2,1.00
sundar7238,Spanish,2026-01-05,0,1,1,0.00
sundar7238,Spanish,2026-01-19,1,0,1,1.00
sundar7238,Tatars,2024-02-26,1,0,1,1.00
sundar7238,Tatars,2024-03-04,0,1,1,0.00
sundar7238,Tatars,2024-03-18,0,1,1,0.00
sundar7238,Tatars,2024-06-10,0,1,1,0.00
sundar7238,Tatars,2024-08-26,0,1,1,0.00
sundar7238,Tatars,2024-09-16,1,0,1,1.00
sundar7238,Tatars,2024-11-11,0,1,1,0.00
sundar7238,Tatars,2024-12-23,0,1,1,0.00
sundar7238,Tatars,2025-02-03,1,1,2,0.50
sundar7238,Tatars,2025-04-07,1,0,1,1.00
sundar7238,Tatars,2025-05-19,2,0,2,1.00
sundar7238,Tatars,2025-07-07,0,1,1,0.00
sundar7238,Tatars,2025-08-18,2,0,2,1.00
sundar7238,Tatars,2025-12-01,0,1,1,0.00
sundar7238,Tatars,2025-12-15,1,0,1,1.00
sundar7238,Teutons,2024-03-04,1,1,2,0.50
sundar7238,Teutons,2024-04-01,0,1,1,0.00
sundar7238,Teutons,2024-04-08,1,0,1,1.00
sundar7238,Teutons,2024-04-15,1,1,2,0.50
sundar7238,Teutons,2024-07-08,0,1,1,0.00
sundar7238,Teutons,2024-09-02,1,2,3,0.33
sundar7238,Teutons,2024-10-14,1,0,1,1.00
sundar7238,Teutons,2024-10-28,2,0,2,1.00
sundar7238,Teutons,2024-12-09,1,0,1,1.00
sundar7238,Teutons,2024-12-30,1,0,1,1.00
sundar7238,Teutons,2025-01-13,0,1,1,0.00
sundar7238,Teutons,2025-04-14,0,1,1,0.00
sundar7238,Teutons,2025-08-25,1,0,1,1.00
sundar7238,Teutons,2025-10-06,0,1,1,0.00
sundar7238,Teutons,2025-10-20,0,1,1,0.00
sundar7238,Teutons,2025-11-24,0,1,1,0.00
sundar7238,Teutons,2025-12-08,0,1,1,0.00
sundar7238,Teutons,2026-02-09,0,1,1,0.00
sundar7238,Turks,2024-03-11,0,1,1,0.00
sundar7238,Turks,2024-03-18,3,0,3,1.00
sundar7238,Turks,2024-08-26,1,0,1,1.00
sundar7238,Turks,2024-11-25,0,1,1,0.00
sundar7238,Turks,2024-12-02,2,1,3,0.67
sundar7238,Turks,2024-12-09,1,0,1,1.00
sundar7238,Turks,2024-12-23,0,1,1,0.00
sundar7238,Turks,2025-01-20,1,0,1,1.00
sundar7238,Turks,2025-06-02,1,0,1,1.00
sundar7238,Turks,2025-06-23,0,1,1,0.00
sundar7238,Turks,2025-07-21,0,1,1,0.00
sundar7238,Turks,2025-08-11,0,1,1,0.00
sundar7238,Turks,2025-09-15,0,1,1,0.00
sundar7238,Turks,2025-10-13,0,1,1,0.00
sundar7238,Turks,2025-11-10,1,0,1,1.00
sundar7238,Turks,2025-12-15,0,1,1,0.00
sundar7238,Turks,2026-01-26,0,1,1,0.00
sundar7238,Turks,2026-02-09,1,0,1,1.00
sundar7238,Vietnamese,2024-03-04,0,1,1,0.00
sundar7238,Vietnamese,2024-04-29,1,0,1,1.00
sundar7238,Vietnamese,2024-06-10,1,0,1,1.00
sundar7238,Vietnamese,2024-06-24,0,1,1,0.00
sundar7238,Vietnamese,2025-03-31,1,0,1,1.00
sundar7238,Vietnamese,2025-04-14,1,0,1,1.00
sundar7238,Vietnamese,2025-06-30,1,0,1,1.00
sundar7238,Vietnamese,2025-07-21,0,1,1,0.00
sundar7238,Vietnamese,2025-10-27,0,1,1,0.00
sundar7238,Vietnamese,2025-11-03,0,1,1,0.00
sundar7238,Vietnamese,2025-12-22,1,0,1,1.00
sundar7238,Vietnamese,2026-01-05,1,0,1,1.00
sundar7238,Vikings,2024-01-29,0,1,1,0.00
sundar7238,Vikings,2024-02-12,0,1,1,0.00
sundar7238,Vikings,2024-05-06,0,1,1,0.00
sundar7238,Vikings,2024-10-28,1,0,1,1.00
sundar7238,Vikings,2024-11-11,0,1,1,0.00
sundar7238,Vikings,2025-02-24,1,1,2,0.50
sundar7238,Vikings,2025-03-24,0,1,1,0.00
sundar7238,Vikings,2025-04-21,2,1,3,0.67
sundar7238,Vikings,2025-06-30,1,0,1,1.00
sundar7238,Vikings,2025-07-21,1,0,1,1.00
sundar7238,Vikings,2025-08-18,0,1,1,0.00
sundar7238,Vikings,2025-08-25,2,0,2,1.00
sundar7238,Vikings,2025-11-03,0,1,1,0.00
sundar7238,Vikings,2025-11-10,1,0,1,1.00
sundar7238,Vikings,2025-12-01,1,0,1,1.00
sundar7238,Vikings,2026-02-16,1,0,1,1.00
thelivi,Armenians,2025-06-30,1,0,1,1.00
thelivi,Armenians,2026-02-09,1,0,1,1.00
thelivi,Aztecs,2025-12-29,1,0,1,1.00
thelivi,Aztecs,2026-01-26,1,0,1,1.00
thelivi,Bengalis,2024-03-18,1,0,1,1.00
thelivi,Bengalis,2025-07-21,1,0,1,1.00
thelivi,Bengalis,2025-09-22,0,1,1,0.00
thelivi,Bengalis,2025-12-15,0,2,2,0.00
thelivi,Bengalis,2025-12-29,1,1,2,0.50
thelivi,Bengalis,2026-01-19,1,0,1,1.00
thelivi,Berbers,2025-09-29,1,0,1,1.00
thelivi,Berbers,2025-12-22,0,1,1,0.00
thelivi,Berbers,2026-01-05,1,0,1,1.00
thelivi,Berbers,2026-01-26,1,1,2,0.50
thelivi,Berbers,2026-02-16,1,0,1,1.00
thelivi,Bohemians,2024-09-16,0,1,1,0.00
thelivi,Bohemians,2025-09-08,1,0,1,1.00
thelivi,Bohemians,2025-09-15,0,1,1,0.00
thelivi,Bohemians,2025-12-22,1,0,1,1.00
thelivi,Bohemians,2025-12-29,0,1,1,0.00
thelivi,Bohemians,2026-01-05,1,0,1,1.00
thelivi,Bohemians,2026-01-19,1,1,2,0.50
thelivi,Britons,2024-09-16,1,0,1,1.00
thelivi,Britons,2026-01-05,1,0,1,1.00
thelivi,Britons,2026-02-16,0,1,1,0.00
thelivi,Bulgarians,2025-09-08,1,0,1,1.00
thelivi,Bulgarians,2025-09-29,1,0,1,1.00
thelivi,Bulgarians,2025-12-29,0,1,1,0.00
thelivi,Burgundians,2025-09-08,0,1,1,0.00
thelivi,Burgundians,2026-01-05,0,1,1,0.00
thelivi,Burmese,2025-09-29,1,1,2,0.50
thelivi,Byzantines,2025-12-29,1,0,1,1.00
thelivi,Byzantines,2026-01-26,1,0,1,1.00
thelivi,Celts,2024-09-16,0,1,1,0.00
thelivi,Celts,2025-12-08,1,0,1,1.00
thelivi,Celts,2025-12-15,1,0,1,1.00
thelivi,Celts,2025-12-22,1,0,1,1.00
thelivi,Celts,2026-01-26,1,0,1,1.00
thelivi,Chinese,2025-09-29,1,1,2,0.50
thelivi,Chinese,2025-12-15,0,1,1,0.00
thelivi,Chinese,2025-12-22,1,0,1,1.00
thelivi,Chinese,2025-12-29,1,0,1,1.00
thelivi,Chinese,2026-01-19,1,0,1,1.00
thelivi,Chinese,2026-02-09,0,1,1,0.00
thelivi,Cumans,2025-06-30,0,1,1,0.00
thelivi,Cumans,2025-09-08,1,0,1,1.00
thelivi,Cumans,2025-12-15,1,0,1,1.00
thelivi,Cumans,2025-12-22,1,1,2,0.50
thelivi,Cumans,2026-01-12,0,1,1,0.00
thelivi,Dravidians,2024-03-18,0,1,1,0.00
thelivi,Dravidians,2026-02-16,0,1,1,0.00
thelivi,Dravidians,2026-02-23,1,1,2,0.50
thelivi,Ethiopians,2024-09-02,1,0,1,1.00
thelivi,Ethiopians,2025-12-22,2,0,2,1.00
thelivi,Ethiopians,2025-12-29,0,1,1,0.00
thelivi,Ethiopians,2026-01-05,0,1,1,0.00
thelivi,Ethiopians,2026-02-16,0,1,1,0.00
thelivi,Georgians,2024-09-09,1,2,3,0.33
thelivi,Georgians,2025-12-08,1,0,1,1.00
thelivi,Georgians,2026-01-19,1,0,1,1.00
thelivi,Georgians,2026-01-26,0,1,1,0.00
thelivi,Goths,2024-09-02,1,1,2,0.50
thelivi,Goths,2025-12-08,0,1,1,0.00
thelivi,Goths,2025-12-22,1,0,1,1.00
thelivi,Goths,2026-01-12,0,1,1,0.00
thelivi,Goths,2026-02-02,1,1,2,0.50
thelivi,Gurjaras,2025-12-22,1,0,1,1.00
thelivi,Gurjaras,2026-01-26,0,1,1,0.00
thelivi,Hindustanis,2024-03-18,1,0,1,1.00
thelivi,Hindustanis,2025-09-29,0,1,1,0.00
thelivi,Hindustanis,2025-12-29,1,0,1,1.00
thelivi,Hindustanis,2026-01-12,0,1,1,0.00
thelivi,Hindustanis,2026-01-26,1,0,1,1.00
thelivi,Huns,2024-09-02,1,0,1,1.00
thelivi,Huns,2025-09-08,0,1,1,0.00
thelivi,Huns,2025-09-22,1,0,1,1.00
thelivi,Huns,2025-10-06,1,0,1,1.00
thelivi,Huns,2025-12-29,2,0,2,1.00
thelivi,Huns,2026-01-12,0,1,1,0.00
thelivi,Huns,2026-01-19,0,1,1,0.00
thelivi,Inca,2024-09-09,2,0,2,1.00
thelivi,Inca,2025-12-22,0,1,1,0.00
thelivi,Inca,2025-12-29,1,0,1,1.00
thelivi,Italians,2025-09-15,1,2,3,0.33
thelivi,Italians,2025-12-08,0,1,1,0.00
thelivi,Italians,2025-12-22,1,0,1,1.00
thelivi,Italians,2025-12-29,1,0,1,1.00
thelivi,Japanese,2025-12-15,1,0,1,1.00
thelivi,Japanese,2025-12-22,1,0,1,1.00
thelivi,Japanese,2026-02-02,0,2,2,0.00
thelivi,Jurchens,2025-12-29,1,1,2,0.50
thelivi,Jurchens,2026-01-19,1,0,1,1.00
thelivi,Jurchens,2026-02-23,1,1,2,0.50
thelivi,Khitans,2025-07-21,2,1,3,0.67
thelivi,Khitans,2025-09-15,0,1,1,0.00
thelivi,Khitans,2025-12-22,0,1,1,0.00
thelivi,Khmer,2024-09-02,0,1,1,0.00
thelivi,Khmer,2025-12-22,2,0,2,1.00
thelivi,Khmer,2026-01-19,0,1,1,0.00
thelivi,Khmer,2026-01-26,2,0,2,1.00
thelivi,Koreans,2024-09-16,1,0,1,1.00
thelivi,Koreans,2025-06-30,0,1,1,0.00
thelivi,Koreans,2025-09-15,0,1,1,0.00
thelivi,Koreans,2025-09-29,1,0,1,1.00
thelivi,Koreans,2025-12-15,0,1,1,0.00
thelivi,Koreans,2026-02-09,1,0,1,1.00
thelivi,Lithuanians,2025-09-15,1,0,1,1.00
thelivi,Lithuanians,2025-12-22,1,0,1,1.00
thelivi,Lithuanians,2026-01-05,0,2,2,0.00
thelivi,Lithuanians,2026-01-12,1,0,1,1.00
thelivi,Lithuanians,2026-02-02,1,1,2,0.50
thelivi,Magyars,2024-09-02,0,1,1,0.00
thelivi,Magyars,2025-12-08,0,1,1,0.00
thelivi,Magyars,2026-01-19,0,1,1,0.00
thelivi,Magyars,2026-01-26,0,2,2,0.00
thelivi,Magyars,2026-02-09,1,0,1,1.00
thelivi,Malay,2025-09-08,1,2,3,0.33
thelivi,Malay,2025-09-15,1,0,1,1.00
thelivi,Malay,2025-12-29,0,1,1,0.00
thelivi,Maya,2025-09-22,0,1,1,0.00
thelivi,Maya,2026-01-19,1,0,1,1.00
thelivi,Mongols,2024-09-02,0,2,2,0.00
thelivi,Mongols,2025-09-29,1,0,1,1.00
thelivi,Mongols,2025-12-22,1,0,1,1.00
thelivi,Mongols,2025-12-29,0,1,1,0.00
thelivi,Mongols,2026-01-05,0,1,1,0.00
thelivi,Mongols,2026-02-09,0,1,1,0.00
thelivi,Persians,2024-09-09,1,0,1,1.00
thelivi,Persians,2025-12-15,0,1,1,0.00
thelivi,Persians,2025-12-29,1,0,1,1.00
thelivi,Persians,2026-01-05,2,0,2,1.00
thelivi,Persians,2026-01-19,0,1,1,0.00
thelivi,Persians,2026-02-23,0,1,1,0.00
thelivi,Poles,2024-09-02,1,0,1,1.00
thelivi,Poles,2025-12-22,0,1,1,0.00
thelivi,Poles,2026-01-19,1,0,1,1.00
thelivi,Poles,2026-02-23,0,1,1,0.00
thelivi,Portuguese,2024-09-09,1,0,1,1.00
thelivi,Portuguese,2025-12-08,1,0,1,1.00
thelivi,Portuguese,2025-12-22,0,1,1,0.00
thelivi,Portuguese,2026-01-05,1,0,1,1.00
thelivi,Portuguese,2026-02-09,0,1,1,0.00
thelivi,Portuguese,2026-02-23,0,1,1,0.00
thelivi,Romans,2024-03-18,1,2,3,0.33
thelivi,Romans,2024-09-16,0,1,1,0.00
thelivi,Romans,2025-06-30,1,1,2,0.50
thelivi,Romans,2025-09-08,1,0,1,1.00
thelivi,Romans,2025-12-08,1,0,1,1.00
thelivi,Romans,2025-12-29,1,0,1,1.00
thelivi,Romans,2026-01-05,0,1,1,0.00
thelivi,Romans,2026-01-26,0,1,1,0.00
thelivi,Romans,2026-02-02,0,2,2,0.00
thelivi,Romans,2026-02-09,1,0,1,1.00
thelivi,Saracens,2025-07-21,1,0,1,1.00
thelivi,Saracens,2025-09-15,1,1,2,0.50
thelivi,Saracens,2026-01-26,0,1,1,0.00
thelivi,Shu,2025-09-08,0,1,1,0.00
thelivi,Shu,2025-12-29,1,0,1,1.00
thelivi,Shu,2026-01-26,0,1,1,0.00
thelivi,Shu,2026-02-09,1,0,1,1.00
thelivi,Shu,2026-02-16,1,0,1,1.00
thelivi,Sicilians,2024-03-18,0,1,1,0.00
thelivi,Sicilians,2026-02-16,0,1,1,0.00
thelivi,Sicilians,2026-02-23,0,1,1,0.00
thelivi,Slavs,2025-09-29,1,1,2,0.50
thelivi,Slavs,2025-12-08,0,1,1,0.00
thelivi,Slavs,2025-12-29,1,1,2,0.50
thelivi,Slavs,2026-01-19,1,0,1,1.00
thelivi,Spanish,2025-09-29,0,1,1,0.00
thelivi,Spanish,2025-12-08,1,0,1,1.00
thelivi,Spanish,2026-01-19,0,1,1,0.00
thelivi,Tatars,2025-06-30,0,1,1,0.00
thelivi,Tatars,2025-09-15,0,1,1,0.00
thelivi,Tatars,2025-09-29,1,0,1,1.00
thelivi,Tatars,2025-12-15,0,1,1,0.00
thelivi,Tatars,2025-12-22,1,0,1,1.00
thelivi,Teutons,2024-09-09,1,0,1,1.00
thelivi,Teutons,2025-07-21,1,0,1,1.00
thelivi,Teutons,2025-09-29,0,1,1,0.00
thelivi,Teutons,2025-12-29,1,0,1,1.00
thelivi,Teutons,2026-01-19,2,0,2,1.00
thelivi,Teutons,2026-02-09,0,1,1,0.00
thelivi,Turks,2025-09-15,0,1,1,0.00
thelivi,Turks,2026-01-12,2,0,2,1.00
thelivi,Vietnamese,2024-09-09,1,0,1,1.00
thelivi,Vietnamese,2024-09-16,1,0,1,1.00
thelivi,Vietnamese,2025-12-08,1,0,1,1.00
thelivi,Vietnamese,2026-02-02,0,1,1,0.00
thelivi,Vietnamese,2026-02-23,1,0,1,1.00
thelivi,Vikings,2025-09-08,1,0,1,1.00
thelivi,Vikings,2025-09-15,0,1,1,0.00
thelivi,Vikings,2025-12-15,1,1,2,0.50
thelivi,Vikings,2025-12-22,0,1,1,0.00
thelivi,Vikings,2025-12-29,0,1,1,0.00
thelivi,Vikings,2026-01-12,0,1,1,0.00
thelivi,Vikings,2026-02-02,0,1,1,0.00
thelivi,Vikings,2026-02-16,0,1,1,0.00
thelivi,Vikings,2026-02-23,0,1,1,0.00
thelivi,Wei,2025-06-30,0,1,1,0.00
thelivi,Wei,2025-09-15,0,1,1,0.00
thelivi,Wei,2025-12-08,1,0,1,1.00
thelivi,Wei,2025-12-22,0,1,1,0.00
thelivi,Wei,2026-01-05,0,1,1,0.00
thelivi,Wei,2026-02-02,1,0,1,1.00
thelivi,Wei,2026-02-23,0,1,1,0.00
thelivi,Wu,2025-12-22,0,1,1,0.00
thelivi,Wu,2026-01-12,1,0,1,1.00
thelivi,Wu,2026-02-16,1,0,1,1.00
thelivi,Wu,2026-02-23,0,1,1,0.00
tokenbadteam,Bengalis,2026-02-16,1,0,1,1.00
tokenbadteam,Berbers,2025-06-30,0,1,1,0.00
tokenbadteam,Burgundians,2025-02-17,1,0,1,1.00
tokenbadteam,Burmese,2025-01-27,1,0,1,1.00
tokenbadteam,Celts,2025-02-03,1,0,1,1.00
tokenbadteam,Celts,2025-07-07,1,0,1,1.00
tokenbadteam,Cumans,2025-06-23,0,1,1,0.00
tokenbadteam,Dravidians,2025-02-17,1,0,1,1.00
tokenbadteam,Georgians,2025-06-23,1,0,1,1.00
tokenbadteam,Huns,2025-03-03,1,0,1,1.00
tokenbadteam,Khitans,2025-07-07,0,1,1,0.00
tokenbadteam,Koreans,2025-02-03,1,0,1,1.00
tokenbadteam,Koreans,2025-06-23,1,0,1,1.00
tokenbadteam,Magyars,2025-06-16,2,0,2,1.00
tokenbadteam,Malay,2025-06-23,0,1,1,0.00
tokenbadteam,Malians,2025-02-03,1,0,1,1.00
tokenbadteam,Malians,2025-02-17,1,0,1,1.00
tokenbadteam,Portuguese,2026-02-23,1,0,1,1.00
tokenbadteam,Romans,2025-07-07,0,1,1,0.00
tokenbadteam,Shu,2025-06-30,1,0,1,1.00
tokenbadteam,Sicilians,2026-02-23,1,0,1,1.00
tokenbadteam,Spanish,2025-01-27,1,1,2,0.50
tokenbadteam,Spanish,2025-06-09,1,0,1,1.00
tokenbadteam,Spanish,2025-06-23,0,1,1,0.00
tokenbadteam,Spanish,2026-02-23,0,1,1,0.00
tokenbadteam,Tatars,2025-02-24,0,1,1,0.00
tokenbadteam,Teutons,2025-02-03,1,0,1,1.00
tokenbadteam,Teutons,2025-02-17,0,1,1,0.00
tokenbadteam,Turks,2026-02-23,1,0,1,1.00
tokenbadteam,Vietnamese,2025-02-24,1,0,1,1.00
tokenbadteam,Vikings,2025-02-03,0,1,1,0.00
tokenbadteam,Wu,2025-06-16,0,1,1,0.00
trush25,Armenians,2026-01-26,0,1,1,0.00
trush25,Aztecs,2026-02-16,1,0,1,1.00
trush25,Bulgarians,2026-02-09,0,1,1,0.00
trush25,Dravidians,2026-02-16,0,1,1,0.00
trush25,Ethiopians,2026-02-09,1,0,1,1.00
trush25,Franks,2026-02-16,1,0,1,1.00
trush25,Georgians,2026-02-16,1,0,1,1.00
trush25,Inca,2026-02-09,1,1,2,0.50
trush25,Japanese,2026-02-16,1,0,1,1.00
trush25,Jurchens,2026-02-23,0,1,1,0.00
trush25,Malians,2026-02-16,0,1,1,0.00
trush25,Mapuche,2026-02-23,0,1,1,0.00
trush25,Maya,2026-02-23,0,1,1,0.00
trush25,Mongols,2026-02-09,1,0,1,1.00
trush25,Mongols,2026-02-16,0,1,1,0.00
trush25,Poles,2026-01-19,0,1,1,0.00
trush25,Poles,2026-02-09,1,0,1,1.00
trush25,Portuguese,2026-01-19,0,1,1,0.00
trush25,Shu,2026-01-12,1,0,1,1.00
trush25,Shu,2026-01-26,0,1,1,0.00
trush25,Slavs,2026-02-23,1,0,1,1.00
trush25,Vikings,2025-12-29,1,1,2,0.50
trush25,Vikings,2026-01-26,1,0,1,1.00
trush25,Wu,2026-02-09,1,0,1,1.00
tyPo,Aztecs,2024-03-04,0,1,1,0.00
tyPo,Aztecs,2024-05-27,1,0,1,1.00
tyPo,Aztecs,2024-08-26,0,1,1,0.00
tyPo,Aztecs,2024-09-23,0,2,2,0.00
tyPo,Aztecs,2024-10-21,0,1,1,0.00
tyPo,Aztecs,2024-10-28,1,0,1,1.00
tyPo,Aztecs,2024-11-18,0,1,1,0.00
tyPo,Aztecs,2024-12-23,0,1,1,0.00
tyPo,Aztecs,2025-03-17,0,1,1,0.00
tyPo,Aztecs,2025-04-07,0,1,1,0.00
tyPo,Aztecs,2025-06-16,2,0,2,1.00
tyPo,Aztecs,2025-07-14,0,1,1,0.00
tyPo,Aztecs,2025-07-21,0,2,2,0.00
tyPo,Aztecs,2025-07-28,1,0,1,1.00
tyPo,Aztecs,2025-08-11,1,0,1,1.00
tyPo,Aztecs,2025-09-08,0,3,3,0.00
tyPo,Aztecs,2025-09-22,1,0,1,1.00
tyPo,Aztecs,2025-09-29,0,1,1,0.00
tyPo,Aztecs,2025-10-20,1,0,1,1.00
tyPo,Bengalis,2024-01-29,0,1,1,0.00
tyPo,Bengalis,2024-02-26,1,0,1,1.00
tyPo,Bengalis,2024-03-04,0,1,1,0.00
tyPo,Bengalis,2024-06-17,1,1,2,0.50
tyPo,Bengalis,2024-08-26,1,0,1,1.00
tyPo,Bengalis,2024-09-02,0,1,1,0.00
tyPo,Bengalis,2024-09-16,1,0,1,1.00
tyPo,Bengalis,2024-10-07,1,0,1,1.00
tyPo,Bengalis,2024-10-28,0,1,1,0.00
