week,nick,civ,wins,losses,games,winrate,week_total_wins,week_total_losses,week_total_games,week_winrate
2025-W51,drgameher,Spanish,0,1,1,0.00,2,5,7,0.29
2025-W51,feedertony,Magyars,1,1,2,0.50,1,1,2,0.50
2025-W51,Gajini,Aztecs,0,1,1,0.00,8,11,19,0.42
2025-W51,Gajini,Berbers,0,1,1,0.00,8,11,19,0.42
2025-W51,Gajini,Bulgarians,1,0,1,1.00,8,11,19,0.42
2025-W51,Gajini,Burmese,1,1,2,0.50,8,11,19,0.42
2025-W51,Gajini,Byzantines,1,0,1,1.00,8,11,19,0.42
2025-W51,Gajini,Dravidians,0,2,2,0.00,8,11,19,0.42
2025-W51,Gajini,Malay,0,1,1,0.00,8,11,19,0.42
2025-W51,Gajini,Malians,1,0,1,1.00,8,11,19,0.42
2025-W51,Gajini,Maya,1,1,2,0.50,8,11,19,0.42
2025-W51,Gajini,Persians,1,0,1,1.00,8,11,19,0.42
2025-W51,Gajini,Poles,0,2,2,0.00,8,11,19,0.42
2025-W51,Gajini,Saracens,0,1,1,0.00,8,11,19,0.42
2025-W51,Gajini,Slavs,0,1,1,0.00,8,11,19,0.42
2025-W51,Gajini,Teutons,1,0,1,1.00,8,11,19,0.42
2025-W51,Gajini,Vikings,1,0,1,1.00,8,11,19,0.42
2025-W51,guruGreatest,Britons,1,0,1,1.00,10,5,15,0.67
2025-W51,guruGreatest,Bulgarians,1,0,1,1.00,10,5,15,0.67
2025-W51,guruGreatest,Franks,1,0,1,1.00,10,5,15,0.67
2025-W51,guruGreatest,Georgians,2,0,2,1.00,10,5,15,0.67
2025-W51,guruGreatest,Hindustanis,0,1,1,0.00,10,5,15,0.67
2025-W51,guruGreatest,Huns,1,0,1,1.00,10,5,15,0.67
2025-W51,guruGreatest,Malay,0,1,1,0.00,10,5,15,0.67
2025-W51,guruGreatest,Mongols,0,1,1,0.00,10,5,15,0.67
2025-W51,guruGreatest,Poles,1,0,1,1.00,10,5,15,0.67
2025-W51,guruGreatest,Saracens,0,1,1,0.00,10,5,15,0.67
2025-W51,guruGreatest,Sicilians,1,0,1,1.00,10,5,15,0.67
2025-W51,guruGreatest,Teutons,0,1,1,0.00,10,5,15,0.67
2025-W51,guruGreatest,Turks,1,0,1,1.00,10,5,15,0.67
2025-W51,guruGreatest,Vikings,1,0,1,1.00,10,5,15,0.67
2025-W51,I'm Dead Guyzzz...,Bohemians,1,0,1,1.00,2,0,2,1.00
2025-W51,I'm Dead Guyzzz...,Mongols,1,0,1,1.00,2,0,2,1.00
2025-W51,Kaipullae,Burmese,1,0,1,1.00,6,5,11,0.55
2025-W51,Kaipullae,Byzantines,1,0,1,1.00,6,5,11,0.55
2025-W51,Kaipullae,Chinese,1,1,2,0.50,6,5,11,0.55
2025-W51,Kaipullae,Cumans,1,0,1,1.00,6,5,11,0.55
2025-W51,Kaipullae,Franks,0,1,1,0.00,6,5,11,0.55
2025-W51,Kaipullae,Jurchens,0,1,1,0.00,6,5,11,0.55
2025-W51,Kaipullae,Koreans,1,0,1,1.00,6,5,11,0.55
2025-W51,Kaipullae,Maya,1,0,1,1.00,6,5,11,0.55
2025-W51,Kaipullae,Portuguese,0,2,2,0.00,6,5,11,0.55
2025-W51,M1k3,Bulgarians,0,1,1,0.00,4,5,9,0.44
2025-W51,M1k3,Burmese,1,0,1,1.00,4,5,9,0.44
2025-W51,M1k3,Dravidians,0,1,1,0.00,4,5,9,0.44
2025-W51,M1k3,Georgians,0,1,1,0.00,4,5,9,0.44
2025-W51,M1k3,Khmer,1,0,1,1.00,4,5,9,0.44
2025-W51,M1k3,Lithuanians,0,1,1,0.00,4,5,9,0.44
2025-W51,M1k3,Poles,1,0,1,1.00,4,5,9,0.44
2025-W51,M1k3,Slavs,1,0,1,1.00,4,5,9,0.44
2025-W51,M1k3,Vikings,0,1,1,0.00,4,5,9,0.44
2025-W51,MuttonKuska,Aztecs,1,1,2,0.50,1,8,9,0.11
2025-W51,MuttonKuska,Burgundians,0,1,1,0.00,1,8,9,0.11
2025-W51,MuttonKuska,Burmese,0,1,1,0.00,1,8,9,0.11
2025-W51,MuttonKuska,Chinese,0,1,1,0.00,1,8,9,0.11
2025-W51,MuttonKuska,Franks,0,1,1,0.00,1,8,9,0.11
2025-W51,MuttonKuska,Gurjaras,0,1,1,0.00,1,8,9,0.11
2025-W51,MuttonKuska,Jurchens,0,1,1,0.00,1,8,9,0.11
2025-W51,MuttonKuska,Mongols,0,1,1,0.00,1,8,9,0.11
2025-W51,newisyou,Bengalis,1,0,1,1.00,4,7,11,0.36
2025-W51,newisyou,Berbers,0,1,1,0.00,4,7,11,0.36
2025-W51,newisyou,Byzantines,0,1,1,0.00,4,7,11,0.36
2025-W51,newisyou,Cumans,0,1,1,0.00,4,7,11,0.36
2025-W51,newisyou,Goths,0,1,1,0.00,4,7,11,0.36
2025-W51,newisyou,Hindustanis,1,0,1,1.00,4,7,11,0.36
2025-W51,newisyou,Magyars,1,0,1,1.00,4,7,11,0.36
2025-W51,newisyou,Persians,0,1,1,0.00,4,7,11,0.36
2025-W51,newisyou,Spanish,1,0,1,1.00,4,7,11,0.36
2025-W51,newisyou,Vietnamese,0,1,1,0.00,4,7,11,0.36
2025-W51,newisyou,Wu,0,1,1,0.00,4,7,11,0.36
2025-W51,stylishsteam,Georgians,0,1,1,0.00,1,3,4,0.25
2025-W51,stylishsteam,Goths,0,1,1,0.00,1,3,4,0.25
2025-W51,stylishsteam,Jurchens,0,1,1,0.00,1,3,4,0.25
2025-W51,stylishsteam,Teutons,1,0,1,1.00,1,3,4,0.25
2025-W51,sundar7238,Berbers,1,0,1,1.00,6,4,10,0.60
2025-W51,sundar7238,Byzantines,0,1,1,0.00,6,4,10,0.60
2025-W51,sundar7238,Dravidians,1,0,1,1.00,6,4,10,0.60
2025-W51,sundar7238,Gurjaras,1,0,1,1.00,6,4,10,0.60
2025-W51,sundar7238,Italians,1,0,1,1.00,6,4,10,0.60
2025-W51,sundar7238,Magyars,1,0,1,1.00,6,4,10,0.60
2025-W51,sundar7238,Persians,0,2,2,0.00,6,4,10,0.60
2025-W51,sundar7238,Tatars,1,0,1,1.00,6,4,10,0.60
2025-W51,sundar7238,Turks,0,1,1,0.00,6,4,10,0.60
2025-W51,thelivi,Bengalis,0,2,2,0.00,4,7,11,0.36
2025-W51,thelivi,Celts,1,0,1,1.00,4,7,11,0.36
2025-W51,thelivi,Chinese,0,1,1,0.00,4,7,11,0.36
2025-W51,thelivi,Cumans,1,0,1,1.00,4,7,11,0.36
2025-W51,thelivi,Japanese,1,0,1,1.00,4,7,11,0.36
2025-W51,thelivi,Koreans,0,1,1,0.00,4,7,11,0.36
2025-W51,thelivi,Persians,0,1,1,0.00,4,7,11,0.36
2025-W51,thelivi,Tatars,0,1,1,0.00,4,7,11,0.36
2025-W51,thelivi,Vikings,1,1,2,0.50,4,7,11,0.36
2025-W51,TiShi,Britons,0,1,1,0.00,5,2,7,0.71
2025-W51,TiShi,Burgundians,0,1,1,0.00,5,2,7,0.71
2025-W51,TiShi,Ethiopians,1,0,1,1.00,5,2,7,0.71
2025-W51,TiShi,Franks,1,0,1,1.00,5,2,7,0.71
2025-W51,TiShi,Jurchens,1,0,1,1.00,5,2,7,0.71
2025-W51,TiShi,Mongols,1,0,1,1.00,5,2,7,0.71
2025-W51,TiShi,Vikings,1,0,1,1.00,5,2,7,0.71
2025-W51,tyPo Fan,Berbers,1,0,1,1.00,5,4,9,0.56
2025-W51,tyPo Fan,Britons,1,0,1,1.00,5,4,9,0.56
2025-W51,tyPo Fan,Hindustanis,1,1,2,0.50,5,4,9,0.56
2025-W51,tyPo Fan,Inca,0,1,1,0.00,5,4,9,0.56
2025-W51,tyPo Fan,Khmer,1,0,1,1.00,5,4,9,0.56
2025-W51,tyPo Fan,Sicilians,0,1,1,0.00,5,4,9,0.56
2025-W51,tyPo Fan,Teutons,1,0,1,1.00,5,4,9,0.56
2025-W51,tyPo Fan,Vietnamese,0,1,1,0.00,5,4,9,0.56
2025-W51,wallandboom,Vikings,1,0,1,1.00,1,0,1,1.00
2025-W52,centurion12,Berbers,1,0,1,1.00,11,13,24,0.46
2025-W52,centurion12,Burmese,2,0,2,1.00,11,13,24,0.46
2025-W52,centurion12,Byzantines,1,0,1,1.00,11,13,24,0.46
2025-W52,centurion12,Celts,1,0,1,1.00,11,13,24,0.46
2025-W52,centurion12,Cumans,0,1,1,0.00,11,13,24,0.46
2025-W52,centurion12,Goths,0,1,1,0.00,11,13,24,0.46
2025-W52,centurion12,Huns,1,0,1,1.00,11,13,24,0.46
2025-W52,centurion12,Khitans,1,0,1,1.00,11,13,24,0.46
2025-W52,centurion12,Koreans,0,1,1,0.00,11,13,24,0.46
2025-W52,centurion12,Magyars,1,1,2,0.50,11,13,24,0.46
2025-W52,centurion12,Malians,1,1,2,0.50,11,13,24,0.46
2025-W52,centurion12,Poles,0,1,1,0.00,11,13,24,0.46
2025-W52,centurion12,Shu,0,1,1,0.00,11,13,24,0.46
2025-W52,centurion12,Slavs,0,1,1,0.00,11,13,24,0.46
2025-W52,centurion12,Teutons,1,1,2,0.50,11,13,24,0.46
2025-W52,centurion12,Vietnamese,1,1,2,0.50,11,13,24,0.46
2025-W52,centurion12,Wei,0,1,1,0.00,11,13,24,0.46
2025-W52,centurion12,Wu,0,2,2,0.00,11,13,24,0.46
2025-W52,Dark De Bruyne,Aztecs,0,1,1,0.00,8,3,11,0.73
2025-W52,Dark De Bruyne,Bengalis,1,0,1,1.00,8,3,11,0.73
2025-W52,Dark De Bruyne,Bulgarians,0,1,1,0.00,8,3,11,0.73
2025-W52,Dark De Bruyne,Burmese,1,1,2,0.50,8,3,11,0.73
2025-W52,Dark De Bruyne,Khmer,1,0,1,1.00,8,3,11,0.73
2025-W52,Dark De Bruyne,Koreans,1,0,1,1.00,8,3,11,0.73
2025-W52,Dark De Bruyne,Magyars,1,0,1,1.00,8,3,11,0.73
2025-W52,Dark De Bruyne,Persians,1,0,1,1.00,8,3,11,0.73
2025-W52,Dark De Bruyne,Turks,1,0,1,1.00,8,3,11,0.73
2025-W52,Dark De Bruyne,Vikings,1,0,1,1.00,8,3,11,0.73
2025-W52,ddk,Aztecs,0,1,1,0.00,6,13,19,0.32
2025-W52,ddk,Bohemians,0,2,2,0.00,6,13,19,0.32
2025-W52,ddk,Britons,0,1,1,0.00,6,13,19,0.32
2025-W52,ddk,Celts,0,1,1,0.00,6,13,19,0.32
2025-W52,ddk,Dravidians,0,1,1,0.00,6,13,19,0.32
2025-W52,ddk,Jurchens,1,0,1,1.00,6,13,19,0.32
2025-W52,ddk,Khmer,1,1,2,0.50,6,13,19,0.32
2025-W52,ddk,Maya,0,1,1,0.00,6,13,19,0.32
2025-W52,ddk,Poles,2,0,2,1.00,6,13,19,0.32
2025-W52,ddk,Portuguese,1,0,1,1.00,6,13,19,0.32
2025-W52,ddk,Romans,1,0,1,1.00,6,13,19,0.32
2025-W52,ddk,Sicilians,0,1,1,0.00,6,13,19,0.32
2025-W52,ddk,Spanish,0,1,1,0.00,6,13,19,0.32
2025-W52,ddk,Tatars,0,3,3,0.00,6,13,19,0.32
2025-W52,drgameher,Burgundians,1,0,1,1.00,2,4,6,0.33
2025-W52,drgameher,Cumans,0,1,1,0.00,2,4,6,0.33
2025-W52,drgameher,Dravidians,0,1,1,0.00,2,4,6,0.33
2025-W52,drgameher,Franks,0,1,1,0.00,2,4,6,0.33
2025-W52,drgameher,Goths,0,1,1,0.00,2,4,6,0.33
2025-W52,drgameher,Poles,1,0,1,1.00,2,4,6,0.33
2025-W52,Gajini,Britons,0,1,1,0.00,6,9,15,0.40
2025-W52,Gajini,Bulgarians,0,1,1,0.00,6,9,15,0.40
2025-W52,Gajini,Celts,1,0,1,1.00,6,9,15,0.40
2025-W52,Gajini,Cumans,0,1,1,0.00,6,9,15,0.40
2025-W52,Gajini,Goths,1,0,1,1.00,6,9,15,0.40
2025-W52,Gajini,Gurjaras,0,1,1,0.00,6,9,15,0.40
2025-W52,Gajini,Hindustanis,1,0,1,1.00,6,9,15,0.40
2025-W52,Gajini,Huns,1,1,2,0.50,6,9,15,0.40
2025-W52,Gajini,Persians,0,2,2,0.00,6,9,15,0.40
2025-W52,Gajini,Saracens,1,0,1,1.00,6,9,15,0.40
2025-W52,Gajini,Spanish,1,1,2,0.50,6,9,15,0.40
2025-W52,Gajini,Tatars,0,1,1,0.00,6,9,15,0.40
2025-W52,guruGreatest,Armenians,1,1,2,0.50,13,18,31,0.42
2025-W52,guruGreatest,Britons,1,0,1,1.00,13,18,31,0.42
2025-W52,guruGreatest,Burgundians,0,1,1,0.00,13,18,31,0.42
2025-W52,guruGreatest,Byzantines,1,0,1,1.00,13,18,31,0.42
2025-W52,guruGreatest,Cumans,1,0,1,1.00,13,18,31,0.42
2025-W52,guruGreatest,Franks,0,1,1,0.00,13,18,31,0.42
2025-W52,guruGreatest,Georgians,0,1,1,0.00,13,18,31,0.42
2025-W52,guruGreatest,Goths,1,0,1,1.00,13,18,31,0.42
2025-W52,guruGreatest,Gurjaras,0,1,1,0.00,13,18,31,0.42
2025-W52,guruGreatest,Hindustanis,0,1,1,0.00,13,18,31,0.42
2025-W52,guruGreatest,Huns,0,1,1,0.00,13,18,31,0.42
2025-W52,guruGreatest,Inca,0,1,1,0.00,13,18,31,0.42
2025-W52,guruGreatest,Khmer,0,2,2,0.00,13,18,31,0.42
2025-W52,guruGreatest,Lithuanians,0,1,1,0.00,13,18,31,0.42
2025-W52,guruGreatest,Malay,0,1,1,0.00,13,18,31,0.42
2025-W52,guruGreatest,Malians,1,1,2,0.50,13,18,31,0.42
2025-W52,guruGreatest,Maya,1,0,1,1.00,13,18,31,0.42
2025-W52,guruGreatest,Mongols,1,1,2,0.50,13,18,31,0.42
2025-W52,guruGreatest,Persians,0,1,1,0.00,13,18,31,0.42
2025-W52,guruGreatest,Poles,1,0,1,1.00,13,18,31,0.42
2025-W52,guruGreatest,Portuguese,1,0,1,1.00,13,18,31,0.42
2025-W52,guruGreatest,Slavs,1,1,2,0.50,13,18,31,0.42
2025-W52,guruGreatest,Vietnamese,1,2,3,0.33,13,18,31,0.42
2025-W52,guruGreatest,Vikings,1,0,1,1.00,13,18,31,0.42
2025-W52,I'm Dead Guyzzz...,Aztecs,1,1,2,0.50,13,9,22,0.59
2025-W52,I'm Dead Guyzzz...,Berbers,1,0,1,1.00,13,9,22,0.59
2025-W52,I'm Dead Guyzzz...,Britons,1,0,1,1.00,13,9,22,0.59
2025-W52,I'm Dead Guyzzz...,Bulgarians,1,0,1,1.00,13,9,22,0.59
2025-W52,I'm Dead Guyzzz...,Dravidians,0,2,2,0.00,13,9,22,0.59
2025-W52,I'm Dead Guyzzz...,Hindustanis,0,1,1,0.00,13,9,22,0.59
2025-W52,I'm Dead Guyzzz...,Huns,0,2,2,0.00,13,9,22,0.59
2025-W52,I'm Dead Guyzzz...,Inca,0,1,1,0.00,13,9,22,0.59
2025-W52,I'm Dead Guyzzz...,Japanese,1,0,1,1.00,13,9,22,0.59
2025-W52,I'm Dead Guyzzz...,Koreans,1,0,1,1.00,13,9,22,0.59
2025-W52,I'm Dead Guyzzz...,Magyars,1,0,1,1.00,13,9,22,0.59
2025-W52,I'm Dead Guyzzz...,Malians,0,1,1,0.00,13,9,22,0.59
2025-W52,I'm Dead Guyzzz...,Maya,0,1,1,0.00,13,9,22,0.59
2025-W52,I'm Dead Guyzzz...,Persians,1,0,1,1.00,13,9,22,0.59
2025-W52,I'm Dead Guyzzz...,Spanish,3,0,3,1.00,13,9,22,0.59
2025-W52,I'm Dead Guyzzz...,Teutons,1,0,1,1.00,13,9,22,0.59
2025-W52,I'm Dead Guyzzz...,Vikings,1,0,1,1.00,13,9,22,0.59
2025-W52,ImVaibhav,Chinese,1,0,1,1.00,2,0,2,1.00
2025-W52,ImVaibhav,Malians,1,0,1,1.00,2,0,2,1.00
2025-W52,Kaipullae,Aztecs,2,0,2,1.00,15,16,31,0.48
2025-W52,Kaipullae,Berbers,0,2,2,0.00,15,16,31,0.48
2025-W52,Kaipullae,Britons,0,1,1,0.00,15,16,31,0.48
2025-W52,Kaipullae,Chinese,1,1,2,0.50,15,16,31,0.48
2025-W52,Kaipullae,Gurjaras,1,0,1,1.00,15,16,31,0.48
2025-W52,Kaipullae,Hindustanis,1,1,2,0.50,15,16,31,0.48
2025-W52,Kaipullae,Huns,1,2,3,0.33,15,16,31,0.48
2025-W52,Kaipullae,Khmer,2,0,2,1.00,15,16,31,0.48
2025-W52,Kaipullae,Koreans,0,1,1,0.00,15,16,31,0.48
2025-W52,Kaipullae,Maya,0,1,1,0.00,15,16,31,0.48
2025-W52,Kaipullae,Mongols,1,0,1,1.00,15,16,31,0.48
2025-W52,Kaipullae,Persians,0,1,1,0.00,15,16,31,0.48
2025-W52,Kaipullae,Poles,1,1,2,0.50,15,16,31,0.48
2025-W52,Kaipullae,Portuguese,0,1,1,0.00,15,16,31,0.48
2025-W52,Kaipullae,Romans,1,0,1,1.00,15,16,31,0.48
2025-W52,Kaipullae,Saracens,0,1,1,0.00,15,16,31,0.48
2025-W52,Kaipullae,Shu,2,1,3,0.67,15,16,31,0.48
2025-W52,Kaipullae,Slavs,1,1,2,0.50,15,16,31,0.48
2025-W52,Kaipullae,Teutons,1,0,1,1.00,15,16,31,0.48
2025-W52,Kaipullae,Vikings,0,1,1,0.00,15,16,31,0.48
2025-W52,M1k3,Dravidians,0,1,1,0.00,4,9,13,0.31
2025-W52,M1k3,Gurjaras,0,1,1,0.00,4,9,13,0.31
2025-W52,M1k3,Inca,0,1,1,0.00,4,9,13,0.31
2025-W52,M1k3,Jurchens,0,1,1,0.00,4,9,13,0.31
2025-W52,M1k3,Khmer,1,0,1,1.00,4,9,13,0.31
2025-W52,M1k3,Malians,0,1,1,0.00,4,9,13,0.31
2025-W52,M1k3,Saracens,0,1,1,0.00,4,9,13,0.31
2025-W52,M1k3,Tatars,0,1,1,0.00,4,9,13,0.31
2025-W52,M1k3,Turks,1,1,2,0.50,4,9,13,0.31
2025-W52,M1k3,Vietnamese,1,1,2,0.50,4,9,13,0.31
2025-W52,M1k3,Wei,1,0,1,1.00,4,9,13,0.31
2025-W52,MuttonKuska,Bohemians,1,0,1,1.00,7,11,18,0.39
2025-W52,MuttonKuska,Britons,1,0,1,1.00,7,11,18,0.39
2025-W52,MuttonKuska,Celts,0,1,1,0.00,7,11,18,0.39
2025-W52,MuttonKuska,Goths,0,1,1,0.00,7,11,18,0.39
2025-W52,MuttonKuska,Italians,1,2,3,0.33,7,11,18,0.39
2025-W52,MuttonKuska,Jurchens,1,1,2,0.50,7,11,18,0.39
2025-W52,MuttonKuska,Lithuanians,0,1,1,0.00,7,11,18,0.39
2025-W52,MuttonKuska,Magyars,0,1,1,0.00,7,11,18,0.39
2025-W52,MuttonKuska,Malians,0,1,1,0.00,7,11,18,0.39
2025-W52,MuttonKuska,Poles,1,1,2,0.50,7,11,18,0.39
2025-W52,MuttonKuska,Sicilians,0,1,1,0.00,7,11,18,0.39
2025-W52,MuttonKuska,Spanish,1,0,1,1.00,7,11,18,0.39
2025-W52,MuttonKuska,Tatars,1,0,1,1.00,7,11,18,0.39
2025-W52,MuttonKuska,Wu,0,1,1,0.00,7,11,18,0.39
2025-W52,newisyou,Bulgarians,1,0,1,1.00,7,7,14,0.50
2025-W52,newisyou,Burmese,0,1,1,0.00,7,7,14,0.50
2025-W52,newisyou,Celts,1,0,1,1.00,7,7,14,0.50
2025-W52,newisyou,Dravidians,0,1,1,0.00,7,7,14,0.50
2025-W52,newisyou,Ethiopians,0,1,1,0.00,7,7,14,0.50
2025-W52,newisyou,Japanese,0,1,1,0.00,7,7,14,0.50
2025-W52,newisyou,Jurchens,1,1,2,0.50,7,7,14,0.50
2025-W52,newisyou,Khmer,0,1,1,0.00,7,7,14,0.50
2025-W52,newisyou,Malians,1,0,1,1.00,7,7,14,0.50
2025-W52,newisyou,Shu,1,0,1,1.00,7,7,14,0.50
2025-W52,newisyou,Slavs,1,0,1,1.00,7,7,14,0.50
2025-W52,newisyou,Vikings,0,1,1,0.00,7,7,14,0.50
2025-W52,newisyou,Wei,1,0,1,1.00,7,7,14,0.50
2025-W52,Shadeslayer,Aztecs,1,0,1,1.00,14,5,19,0.74
2025-W52,Shadeslayer,Berbers,1,0,1,1.00,14,5,19,0.74
2025-W52,Shadeslayer,Bohemians,0,1,1,0.00,14,5,19,0.74
2025-W52,Shadeslayer,Dravidians,2,0,2,1.00,14,5,19,0.74
2025-W52,Shadeslayer,Franks,1,0,1,1.00,14,5,19,0.74
2025-W52,Shadeslayer,Georgians,1,0,1,1.00,14,5,19,0.74
2025-W52,Shadeslayer,Gurjaras,1,0,1,1.00,14,5,19,0.74
2025-W52,Shadeslayer,Koreans,1,0,1,1.00,14,5,19,0.74
2025-W52,Shadeslayer,Lithuanians,1,0,1,1.00,14,5,19,0.74
2025-W52,Shadeslayer,Malians,1,1,2,0.50,14,5,19,0.74
2025-W52,Shadeslayer,Mongols,0,1,1,0.00,14,5,19,0.74
2025-W52,Shadeslayer,Persians,0,1,1,0.00,14,5,19,0.74
2025-W52,Shadeslayer,Saracens,2,0,2,1.00,14,5,19,0.74
2025-W52,Shadeslayer,Sicilians,1,0,1,1.00,14,5,19,0.74
2025-W52,Shadeslayer,Turks,1,1,2,0.50,14,5,19,0.74
2025-W52,sundar7238,Berbers,1,0,1,1.00,8,2,10,0.80
2025-W52,sundar7238,Britons,1,0,1,1.00,8,2,10,0.80
2025-W52,sundar7238,Burgundians,1,0,1,1.00,8,2,10,0.80
2025-W52,sundar7238,Chinese,1,1,2,0.50,8,2,10,0.80
2025-W52,sundar7238,Magyars,1,1,2,0.50,8,2,10,0.80
2025-W52,sundar7238,Maya,1,0,1,1.00,8,2,10,0.80
2025-W52,sundar7238,Persians,1,0,1,1.00,8,2,10,0.80
2025-W52,sundar7238,Vietnamese,1,0,1,1.00,8,2,10,0.80
2025-W52,thelivi,Berbers,0,1,1,0.00,15,9,24,0.62
2025-W52,thelivi,Bohemians,1,0,1,1.00,15,9,24,0.62
2025-W52,thelivi,Celts,1,0,1,1.00,15,9,24,0.62
2025-W52,thelivi,Chinese,1,0,1,1.00,15,9,24,0.62
2025-W52,thelivi,Cumans,1,1,2,0.50,15,9,24,0.62
2025-W52,thelivi,Ethiopians,2,0,2,1.00,15,9,24,0.62
2025-W52,thelivi,Goths,1,0,1,1.00,15,9,24,0.62
2025-W52,thelivi,Gurjaras,1,0,1,1.00,15,9,24,0.62
2025-W52,thelivi,Inca,0,1,1,0.00,15,9,24,0.62
2025-W52,thelivi,Italians,1,0,1,1.00,15,9,24,0.62
2025-W52,thelivi,Japanese,1,0,1,1.00,15,9,24,0.62
2025-W52,thelivi,Khitans,0,1,1,0.00,15,9,24,0.62
2025-W52,thelivi,Khmer,2,0,2,1.00,15,9,24,0.62
2025-W52,thelivi,Lithuanians,1,0,1,1.00,15,9,24,0.62
2025-W52,thelivi,Mongols,1,0,1,1.00,15,9,24,0.62
2025-W52,thelivi,Poles,0,1,1,0.00,15,9,24,0.62
2025-W52,thelivi,Portuguese,0,1,1,0.00,15,9,24,0.62
2025-W52,thelivi,Tatars,1,0,1,1.00,15,9,24,0.62
2025-W52,thelivi,Vikings,0,1,1,0.00,15,9,24,0.62
2025-W52,thelivi,Wei,0,1,1,0.00,15,9,24,0.62
2025-W52,thelivi,Wu,0,1,1,0.00,15,9,24,0.62
2025-W52,TiShi,Bohemians,0,1,1,0.00,9,7,16,0.56
2025-W52,TiShi,Burgundians,1,0,1,1.00,9,7,16,0.56
2025-W52,TiShi,Byzantines,1,0,1,1.00,9,7,16,0.56
2025-W52,TiShi,Celts,0,1,1,0.00,9,7,16,0.56
2025-W52,TiShi,Inca,1,0,1,1.00,9,7,16,0.56
2025-W52,TiShi,Italians,1,0,1,1.00,9,7,16,0.56
2025-W52,TiShi,Khmer,0,1,1,0.00,9,7,16,0.56
2025-W52,TiShi,Malay,0,1,1,0.00,9,7,16,0.56
2025-W52,TiShi,Persians,1,0,1,1.00,9,7,16,0.56
2025-W52,TiShi,Spanish,1,0,1,1.00,9,7,16,0.56
2025-W52,TiShi,Teutons,1,1,2,0.50,9,7,16,0.56
2025-W52,TiShi,Vietnamese,0,1,1,0.00,9,7,16,0.56
2025-W52,TiShi,Vikings,1,0,1,1.00,9,7,16,0.56
2025-W52,TiShi,Wu,1,1,2,0.50,9,7,16,0.56
2025-W52,tyPo Fan,Berbers,1,0,1,1.00,9,8,17,0.53
2025-W52,tyPo Fan,Bohemians,1,1,2,0.50,9,8,17,0.53
2025-W52,tyPo Fan,Burgundians,1,0,1,1.00,9,8,17,0.53
2025-W52,tyPo Fan,Byzantines,0,1,1,0.00,9,8,17,0.53
2025-W52,tyPo Fan,Dravidians,1,0,1,1.00,9,8,17,0.53
2025-W52,tyPo Fan,Franks,0,1,1,0.00,9,8,17,0.53
2025-W52,tyPo Fan,Huns,0,1,1,0.00,9,8,17,0.53
2025-W52,tyPo Fan,Japanese,0,1,1,0.00,9,8,17,0.53
2025-W52,tyPo Fan,Koreans,0,1,1,0.00,9,8,17,0.53
2025-W52,tyPo Fan,Magyars,0,2,2,0.00,9,8,17,0.53
2025-W52,tyPo Fan,Malay,1,0,1,1.00,9,8,17,0.53
2025-W52,tyPo Fan,Persians,1,0,1,1.00,9,8,17,0.53
2025-W52,tyPo Fan,Poles,1,0,1,1.00,9,8,17,0.53
2025-W52,tyPo Fan,Saracens,1,0,1,1.00,9,8,17,0.53
2025-W52,tyPo Fan,Sicilians,1,0,1,1.00,9,8,17,0.53
2025-W52,wallandboom,Aztecs,1,0,1,1.00,8,1,9,0.89
2025-W52,wallandboom,Berbers,1,0,1,1.00,8,1,9,0.89
2025-W52,wallandboom,Georgians,1,0,1,1.00,8,1,9,0.89
2025-W52,wallandboom,Inca,1,0,1,1.00,8,1,9,0.89
2025-W52,wallandboom,Magyars,1,0,1,1.00,8,1,9,0.89
2025-W52,wallandboom,Malay,0,1,1,0.00,8,1,9,0.89
2025-W52,wallandboom,Shu,1,0,1,1.00,8,1,9,0.89
2025-W52,wallandboom,Sicilians,1,0,1,1.00,8,1,9,0.89
2025-W52,wallandboom,Teutons,1,0,1,1.00,8,1,9,0.89
2026-W01,centurion12,Burmese,1,0,1,1.00,7,7,14,0.50
2026-W01,centurion12,Dravidians,0,1,1,0.00,7,7,14,0.50
2026-W01,centurion12,Georgians,0,1,1,0.00,7,7,14,0.50
2026-W01,centurion12,Huns,1,0,1,1.00,7,7,14,0.50
2026-W01,centurion12,Khitans,0,1,1,0.00,7,7,14,0.50
2026-W01,centurion12,Khmer,0,1,1,0.00,7,7,14,0.50
2026-W01,centurion12,Malay,1,0,1,1.00,7,7,14,0.50
2026-W01,centurion12,Malians,1,0,1,1.00,7,7,14,0.50
2026-W01,centurion12,Persians,2,0,2,1.00,7,7,14,0.50
2026-W01,centurion12,Romans,1,0,1,1.00,7,7,14,0.50
2026-W01,centurion12,Shu,0,1,1,0.00,7,7,14,0.50
2026-W01,centurion12,Spanish,0,1,1,0.00,7,7,14,0.50
2026-W01,centurion12,Turks,0,1,1,0.00,7,7,14,0.50
2026-W01,Dark De Bruyne,Bengalis,0,1,1,0.00,6,9,15,0.40
2026-W01,Dark De Bruyne,Bohemians,1,0,1,1.00,6,9,15,0.40
2026-W01,Dark De Bruyne,Burmese,1,0,1,1.00,6,9,15,0.40
2026-W01,Dark De Bruyne,Cumans,0,1,1,0.00,6,9,15,0.40
2026-W01,Dark De Bruyne,Dravidians,1,1,2,0.50,6,9,15,0.40
2026-W01,Dark De Bruyne,Franks,0,1,1,0.00,6,9,15,0.40
